season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
1999-00,2000-03-04,Scotland,France,France,Aubin Hueber,21,,False,,,0,espn
1999-00,2000-03-04,Scotland,France,France,Cedric Desbrosse,22,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Matt Perry,15,FB,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Austin Healey,14,W,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Mike Tindall,13,C,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Mike Catt,12,C,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Ben Cohen,11,W,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Jonny Wilkinson,10,FH,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Matt Dawson,9,SH,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Jason Leonard,1,P,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Phil Greening,2,H,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Phil Vickery,3,P,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Garath Archer,4,L,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Simon Shaw,5,L,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Richard Hill,6,FL,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Neil Back,7,FL,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Lawrence Dallaglio,8,N8,True,,0,80,espn
1999-00,2000-03-04,England,Wales,England,Andy Gomarsall,16,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Iain Balshaw,17,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Alex King,18,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Martin Corry,19,L,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Joe Worsley,20,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Trevor Woodman,21,,False,,,0,espn
1999-00,2000-03-04,England,Wales,England,Neil McCarthy,22,,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Shane Howarth,15,FB,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Gareth Thomas,14,W,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Allan Bateman,13,C,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Mark Taylor,12,C,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Shane Williams,11,W,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Neil Jenkins,10,FH,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Rob Howley,9,SH,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Peter Rogers,1,P,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Garin Jenkins,2,H,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Dai Young,3,P,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Craig Quinnell,4,L,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Chris Wyatt,5,L,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Colin Charvis,6,FL,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Brett Sinkinson,7,FL,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Scott Quinnell,8,N8,True,,0,80,espn
1999-00,2000-03-04,England,Wales,Wales,Barry Williams,16,H,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Spencer John,17,P,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Ian Gough,18,L,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Martyn Williams,19,FL,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Richard Smith,20,,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Matt Cardey,21,,False,,,0,espn
1999-00,2000-03-04,England,Wales,Wales,Stephen Jones,22,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Girvan Dempsey,15,FB,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Shane Horgan,14,W,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Mike Mullins,12,C,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Denis Hickie,11,W,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Peter Stringer,9,SH,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Peter Clohessy,1,P,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Keith Wood,2,H,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,John Hayes,3,P,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Mick Galwey,4,L,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Malcolm O'Kelly,5,L,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Simon Easterby,6,FL,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Kieron Dawson,7,FL,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Anthony Foley,8,N8,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Justin Fitzpatrick,16,P,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Dion O'Cuinneagain,17,FL,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Rob Henderson,18,C,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Frank Sheahan,19,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Paddy Johns,20,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,Guy Easterby,21,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Ireland,David Humphreys,22,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Matt Pini,15,FB,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Juan Francesio,14,W,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Cristian Stoica,13,C,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Luca Martin,12,C,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Denis Dallan,11,W,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Diego Dominguez,10,FH,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Alessandro Troncon,9,SH,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Massimo Cuttitta,1,P,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Alessandro Moscardi,2,H,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Tino Paoletti,3,P,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Carlo Checchinato,4,L,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Andrea Gritti,5,L,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Wim Visser,6,FL,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Andrea de Rossi,8,N8,True,,0,80,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Carlo Orlandi,16,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Salvatore Perugini,17,P,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Giuseppe Lanzi,18,L,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Laurent Travini,19,FL,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Giampiero Mazzi,20,,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Marco Rivaro,21,C,False,,,0,espn
1999-00,2000-03-04,Ireland,Italy,Italy,Giacomo Preo,22,FB,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Corrado Pilat,15,FB,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Cristian Stoica,14,W,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Luca Martin,13,C,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Nicolas Zisti,12,C,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Denis Dallan,11,W,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Diego Dominguez,10,FH,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Alessandro Troncon,9,SH,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Andrea Lo Cicero Vaina,1,P,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Alessandro Moscardi,2,H,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Tino Paoletti,3,P,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Carlo Checchinato,4,L,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Andrea Gritti,5,L,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Walter Cristofoletto,6,FL,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Andrea de Rossi,8,N8,True,,0,80,espn
1999-00,2000-03-18,Italy,England,Italy,Carlo Orlandi,16,,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Massimo Cuttitta,17,P,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Matteo Mazzantini,18,,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Aaron Persico,19,FL,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Orazio Arancio,20,,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Giacomo Preo,21,W,False,,,0,espn
1999-00,2000-03-18,Italy,England,Italy,Andrea Scanavacca,22,,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Matt Perry,15,FB,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Austin Healey,14,W,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Mike Tindall,13,C,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Mike Catt,12,C,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Ben Cohen,11,W,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Jonny Wilkinson,10,FH,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Matt Dawson,9,SH,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Jason Leonard,1,P,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Phil Greening,2,H,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Darren Garforth,3,P,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Garath Archer,4,L,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Simon Shaw,5,L,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Richard Hill,6,FL,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Neil Back,7,FL,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Lawrence Dallaglio,8,N8,True,,0,80,espn
1999-00,2000-03-18,Italy,England,England,Iain Balshaw,16,C,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Joe Worsley,17,FL,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Alex King,18,FH,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Trevor Woodman,19,P,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Neil McCarthy,20,H,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Martin Corry,21,L,False,,,0,espn
1999-00,2000-03-18,Italy,England,England,Andy Gomarsall,22,SH,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Matt Cardey,15,FB,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Gareth Thomas,14,W,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Allan Bateman,13,C,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Mark Taylor,12,C,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Shane Williams,11,W,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Stephen Jones,10,FH,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Rupert Moon,9,SH,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Peter Rogers,1,P,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Garin Jenkins,2,H,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Dai Young,3,P,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Ian Gough,4,L,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Andy Moore,5,L,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Nathan Budgett,6,FL,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Colin Charvis,7,FL,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Geraint Lewis,8,N8,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Robin McBryde,16,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Spencer John,17,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Alix Popham,18,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Martyn Williams,19,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Richard Smith,20,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Jason Strange,21,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Wales,Dafydd James,22,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Chris Paterson,15,FB,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Craig Moir,14,W,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Gregor Townsend,13,C,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,John Leslie,12,C,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Glenn Metcalfe,11,W,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Duncan Hodge,10,FH,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Andy Nicol,9,SH,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Tom Smith,1,P,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Steve Brotherstone,2,H,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Mattie Stewart,3,P,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Scott Murray,4,L,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Stuart Grimes,5,L,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Martin Leslie,6,FL,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Budge Pountney,7,FL,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Stuart Reid,8,N8,True,,0,80,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Gordon Bulloch,16,H,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Dave Hilton,17,P,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Doddie Weir,18,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Cameron Mather,19,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Bryan Redpath,20,,False,,,0,espn
1999-00,2000-03-18,Wales,Scotland,Scotland,Alan Bulloch,21,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Emile Ntamack,15,FB,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Philippe Bernat-Salles,14,W,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Cedric Desbrosse,13,C,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Stephane Glas,12,C,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,David Bory,11,W,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Gerald Merceron,10,FH,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Christophe Laussucq,9,SH,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Christian Califano,1,P,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Marc dal Maso,2,H,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Franck Tournaire,3,P,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Olivier Brouzet,4,L,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Fabien Pelous,5,L,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Arnaud Costes,6,FL,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Abdelatif Benazzi,7,FL,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Thomas Lievremont,8,N8,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,France,Raphael Ibanez,16,H,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Lionel Mallier,17,FL,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Pieter de Villiers,18,P,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Franck Belot,19,L,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Aubin Hueber,20,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,Alain Penaud,21,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,France,David Venditti,22,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Girvan Dempsey,15,FB,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Kevin Maggs,14,W,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Rob Henderson,12,C,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Denis Hickie,11,W,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Peter Stringer,9,SH,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Peter Clohessy,1,P,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Keith Wood,2,H,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,John Hayes,3,P,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Mick Galwey,4,L,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Malcolm O'Kelly,5,L,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Simon Easterby,6,FL,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Kieron Dawson,7,FL,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,Anthony Foley,8,N8,True,,0,80,espn
1999-00,2000-03-19,France,Ireland,Ireland,David Humphreys,16,W,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Paddy Johns,17,L,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Andy Ward,18,FL,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Justin Fitzpatrick,19,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Guy Easterby,20,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Mike Mullins,21,,False,,,0,espn
1999-00,2000-03-19,France,Ireland,Ireland,Frank Sheahan,22,,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Thomas Castaignede,15,FB,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Philippe Bernat-Salles,14,W,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Richard Dourthe,13,C,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Emile Ntamack,12,C,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,David Bory,11,W,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Alain Penaud,10,FH,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Aubin Hueber,9,SH,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Christian Califano,1,P,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Marc dal Maso,2,H,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Franck Tournaire,3,P,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Olivier Brouzet,4,L,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Fabien Pelous,5,L,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Lionel Mallier,6,FL,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Olivier Magne,7,FL,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,Thomas Lievremont,8,N8,True,,0,80,espn
1999-00,2000-04-01,France,Italy,France,David Venditti,16,W,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Raphael Ibanez,17,H,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Abdelatif Benazzi,18,N8,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Hugues Miorin,19,L,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Pieter de Villiers,20,P,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Cedric Heymans,21,W,False,,,0,espn
1999-00,2000-04-01,France,Italy,France,Christophe Laussucq,22,,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Matt Pini,15,FB,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Nicola Mazzucato,14,W,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Luca Martin,13,C,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Nicolas Zisti,12,C,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Cristian Stoica,11,W,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Diego Dominguez,10,FH,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Alessandro Troncon,9,SH,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Andrea Lo Cicero Vaina,1,P,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Alessandro Moscardi,2,H,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Tino Paoletti,3,P,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Carlo Checchinato,4,L,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Andrea Gritti,5,L,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Walter Cristofoletto,6,FL,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Andrea de Rossi,8,N8,True,,0,80,espn
1999-00,2000-04-01,France,Italy,Italy,Carlo Orlandi,16,H,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Salvatore Perugini,17,P,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Wim Visser,18,N8,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Matteo Mazzantini,19,,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Aaron Persico,20,,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Denis Dallan,21,C,False,,,0,espn
1999-00,2000-04-01,France,Italy,Italy,Andrea Scanavacca,22,,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Girvan Dempsey,15,FB,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Shane Horgan,14,W,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Rob Henderson,12,C,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Denis Hickie,11,W,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Peter Stringer,9,SH,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Peter Clohessy,1,P,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Keith Wood,2,H,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,John Hayes,3,P,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Mick Galwey,4,L,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Malcolm O'Kelly,5,L,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Simon Easterby,6,FL,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Kieron Dawson,7,FL,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Anthony Foley,8,N8,True,,0,80,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Andy Ward,16,FL,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Jeremy Davidson,17,L,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,David Humphreys,18,FH,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Justin Fitzpatrick,19,,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Kevin Maggs,20,,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Frank Sheahan,21,,False,,,0,espn
1999-00,2000-04-01,Ireland,Wales,Ireland,Guy Easterby,22,,False,,,0,espn
